,track_id,track_name,track_duration,track_popularity,track_uri,artist_name,artist_id,album_id,album_name,acousticness,danceability,energy,instrumentalness,liveness,loudness,mode,speechiness,tempo,time_signature,valence,album_popularity,artist_popularity,track_releaseYear,track_releaseMonth,key_0,key_1,key_10,key_11,key_2,key_3,key_4,key_5,key_6,key_7,key_8,key_9,pop,dance pop,post-teen pop,k-pop,alt z,electropop,k-indie,r&b,pop rap,korean r&b,urban contemporary,hip pop,korean pop,indie poptimism,indie pop,hip hop,edm,neo soul,australian pop,modern indie pop,electro house,korean indie rock,rock,uk pop,korean electropop,pop dance,tropical house,australian dance,k-pop girl group,rap,viral rap,chill r&b,folk rock,escape room,indie r&b,folk,virginia hip hop,trap queen,minnesota hip hop,singer-songwriter,k-rap,k-rock,melancholia,pop rock,korean dream pop,korean trap,future bass,alternative rock,gen z singer-songwriter,german techno,golden age hip hop,girl group,mellow gold,k-pop boy group,indie rock,lilith,la pop,electronic trap,irish pop,melodic rap,complextro,modern rock,moombahton,neo mellow,contemporary r&b,new jersey rap,nz hip hop,nz pop,old school hip hop,piano rock,classic rock,queens hip hop,italian disco,battle rap,asian american hip hop,art pop,chill pop,pop soul,canadian singer-songwriter,brass band,boy band,bedroom pop,sad rap,second line,singaporean singer-songwriter,social media pop,uk funky,atl hip hop,southern hip hop,pop edm,street band,talent show,trap,vapor twitch,bass trap,trap soul,australian alternative pop,uk dance,korean mask singer
0,0GPMU2U6hsNdbFEanwINat,Gemini,118615,60,spotify:track:0GPMU2U6hsNdbFEanwINat,N i G H T S,1qkiRLdru6TQdeTX0PI1CP,1jPAKncieW3M1t6bTP4OB6,Gemini / Heavy,0.227,0.793,0.518,0.000288,0.237,-7.921,0,0.0547,93.201,4,0.594,49,46,2020,10,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,3gXWe15nwrjfhjYQ5RqLx7,29,163027,70,spotify:track:3gXWe15nwrjfhjYQ5RqLx7,Demi Lovato,6S2OmqARrzebs0tKUEyXyp,4SCO1XGo1Lv43OighlwqsL,29,0.00507,0.322,0.698,0.0,0.249,-3.812,0,0.0542,183.963,4,0.288,59,79,2022,08,0,1,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,6e2YNCn1sP5eqnUe17vtxv,INFERNO,133133,69,spotify:track:6e2YNCn1sP5eqnUe17vtxv,Sub Urban,7gXb99Sf9nNmpNYeAgIQFG,14qlU7pezYKrntRHxmYT8A,HIVE,0.0766,0.82,0.611,2.5e-05,0.0684,-5.02,0,0.122,127.883,4,0.637,62,67,2022,06,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,4DpNNXFMMxQEKl7r0ykkWA,Play Date,179867,77,spotify:track:4DpNNXFMMxQEKl7r0ykkWA,Melanie Martinez,63yrD80RY3RNEM2YDpUpO8,5JpH5T1sCYnUyZD6TM0QaY,Cry Baby (Deluxe Edition),0.612,0.68,0.729,0.0,0.224,-5.077,1,0.0475,123.97,4,0.446,80,77,2015,08,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,43pulC9QdGwabXUtVHYnjY,Not Another Rockstar,149053,73,spotify:track:43pulC9QdGwabXUtVHYnjY,Maisie Peters,2RVvqRBon9NgaGXKfywDSs,1kiowmIzvFyO1hXi1Wyqkn,Not Another Rockstar,0.214,0.658,0.815,1.24e-06,0.126,-2.141,0,0.14,91.041,4,0.818,62,65,2022,10,0,0,0,0,0,1,0,0,0,0,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0YrwiodQd07LE9vpI0w3Iw,Seven,124373,75,spotify:track:0YrwiodQd07LE9vpI0w3Iw,Natalie Jane,5bfglVyGJppmmNoC2rhBUG,4bahLUJtW6lWbzyAfn4xD0,Seven,0.119,0.822,0.255,0.0,0.128,-9.83,1,0.349,136.024,4,0.377,64,66,2022,09,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,59tskctgqUmjCWAwhzYAFm,Looking at Me,181120,73,spotify:track:59tskctgqUmjCWAwhzYAFm,Sabrina Carpenter,74KM79TiuVKeVCqs8QtB0B,19KilSbbeHRFFZM7ChwTdP,Singular Act II,0.00398,0.681,0.798,5.11e-06,0.0542,-4.367,1,0.0375,105.99,4,0.516,63,74,2019,07,0,0,0,0,1,0,0,0,0,0,0,0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0REv856zadB0e8IM1brlwr,29,163027,72,spotify:track:0REv856zadB0e8IM1brlwr,Demi Lovato,6S2OmqARrzebs0tKUEyXyp,2QX21ryT6SIcft6N3PkfeR,HOLY FVCK,0.00507,0.322,0.698,0.0,0.249,-3.812,0,0.0542,183.963,4,0.288,70,79,2022,08,0,1,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,5MWXOo8DJwgODtPGaietNz,cinderella's dead,120666,76,spotify:track:5MWXOo8DJwgODtPGaietNz,EMELINE,4S38gbKfKkEbty2YAIDIlV,7xynMeclusR20e0CXvvSOS,cinderella's dead,0.33,0.596,0.607,0.0,0.103,-6.179,0,0.168,119.882,4,0.531,65,62,2022,04,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,2EvwLVrnYbCZEG6Kx5DCRy,Piece of Me,212106,64,spotify:track:2EvwLVrnYbCZEG6Kx5DCRy,Britney Spears,26dSoYclwsYLMAKD3tpOr4,1ePkYcH5ZQCb1b4tQeiEDj,Blackout,0.0902,0.769,0.638,0.0,0.0857,-5.054,1,0.216,115.007,4,0.782,70,81,2007,10,0,0,0,1,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,1MaI6NwdrqnE3mRzOYTpoo,Bomb Intro / Pass That Dutch,217200,58,spotify:track:1MaI6NwdrqnE3mRzOYTpoo,Missy Elliott,2wIVse2owClT7go1WT98tk,4ffXByMAjLpd25ZyzEJNMK,This Is Not a Test!,0.0435,0.899,0.645,0.101,0.358,-11.621,0,0.271,110.895,4,0.348,50,69,2003,11,0,0,1,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,6nBQFAIVFmAx2oZ8p6lUg6,Tempo (feat. Missy Elliott),175342,63,spotify:track:6nBQFAIVFmAx2oZ8p6lUg6,Lizzo,56oDRnqbIiwx4mymNEv7dS,6dFFcYQ8VhifgdKgYY5LYL,Cuz I Love You,0.0573,0.833,0.722,1.14e-05,0.358,-5.563,1,0.136,107.019,4,0.588,68,78,2019,04,0,1,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,6pymOcrCnMuCWdgGVTvUgP,3,213173,61,spotify:track:6pymOcrCnMuCWdgGVTvUgP,Britney Spears,26dSoYclwsYLMAKD3tpOr4,325wcm5wMnlfjmKZ8PXIIn,The Singles Collection,0.0452,0.697,0.709,0.0,0.138,-1.917,0,0.0455,134.91,4,0.787,53,81,2009,11,0,0,0,0,0,0,0,1,0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,10HqYPk8krVdDYQCgYh3z7,Nobody Like You,123934,51,spotify:track:10HqYPk8krVdDYQCgYh3z7,dee holt,4PGmuxahHxpeLAGrR6ygKL,2Hlkq5I3ntvKGPJq130yzF,When I Close My Eyes,0.417,0.847,0.547,1.84e-06,0.269,-9.198,0,0.119,122.017,4,0.827,41,44,2022,05,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,6lntmxb6dQvpdBRXyD8hiz,immaculate,240000,32,spotify:track:6lntmxb6dQvpdBRXyD8hiz,Gabi DeMartino,3sizL18CQe44I4yK7a2Sh7,4UjJVwdIaPgBd9oiZpp0Qj,Paintings of Me,0.013,0.653,0.625,4.66e-06,0.119,-6.014,0,0.0325,122.855,4,0.295,28,23,2022,05,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,2SQKabLAU744O8pb8IZPSv,GORGEOUS,173808,60,spotify:track:2SQKabLAU744O8pb8IZPSv,Olivia Knox,6nR3bxU4P6KV6678GbfhLk,47eqxClUnF2Rv7R67eICnF,GORGEOUS,0.169,0.719,0.643,0.0,0.133,-6.585,1,0.0575,114.991,4,0.744,49,42,2022,01,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,0V3wPSX9ygBnCm8psDIegu,Anti-Hero,200690,97,spotify:track:0V3wPSX9ygBnCm8psDIegu,Taylor Swift,06HL4z0CvFAxyc27GXpf02,151w1FgRZfnKZA9FEcg9Z3,Midnights,0.13,0.637,0.643,1.8e-06,0.142,-6.571,1,0.0519,97.008,4,0.533,97,100,2022,10,0,0,0,0,0,0,1,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,6sOrImz4sRva0mZOrzD6G3,Goddess,187741,55,spotify:track:6sOrImz4sRva0mZOrzD6G3,Jaira Burns,0tRFWXqKBBQcu5oFVOgVzX,022aJsiS3Pjr8EvqBnx4ZC,Goddess,0.223,0.749,0.657,3.06e-05,0.0714,-9.077,0,0.0384,123.975,4,0.744,45,60,2019,06,0,0,1,0,0,0,0,0,0,0,0,0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,0BqWEdlRUTCsYlLO5jMItB,You Might Not Like Her,202693,64,spotify:track:0BqWEdlRUTCsYlLO5jMItB,Maddie Zahm,5dtPlx7yKOo7KdZGyrfFIq,7ueHZMvIaONsn3w56NMMtF,You Might Not Like Her,0.62,0.704,0.407,2.13e-06,0.0868,-7.964,1,0.037,109.025,4,0.322,53,59,2022,06,0,0,0,0,0,0,0,0,0,1,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,6CDaYzCjahDKqFAIslpveh,Sex for Breakfast,194857,41,spotify:track:6CDaYzCjahDKqFAIslpveh,Life of Dillon,6e4aHkdDUcsaXPTQdF6Qhn,1WKT0FfNyhq8tIBFa7DOmg,Sex for Breakfast,0.145,0.852,0.601,0.0,0.104,-4.917,1,0.0299,94.99,4,0.537,30,39,2017,01,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,2qKZnheMe0HhqYC1XJcdaA,above the time,300733,52,spotify:track:2qKZnheMe0HhqYC1XJcdaA,IU,3HqSLMAZ3g3d5poNaI7GOU,2xEH7SRzJq7LgA0fCtTlxH,Love poem,0.742,0.471,0.548,0.0,0.0896,-4.301,1,0.0369,147.961,4,0.177,60,71,2019,11,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,3KsjKXNeNMQ56baZH0RFq0,for the girls,157685,53,spotify:track:3KsjKXNeNMQ56baZH0RFq0,Hayley Kiyoko,3LjhVl7GzYsza1biQjTpaN,2TJlASpVb5tgcEY0RMyZjQ,PANORAMA,0.0964,0.761,0.636,0.0,0.0767,-6.785,1,0.0632,136.137,4,0.598,51,60,2022,07,0,0,0,1,0,0,0,0,0,0,0,0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
