,track_id,track_name,track_duration,track_popularity,track_uri,artist_name,artist_id,album_id,album_name,acousticness,danceability,energy,instrumentalness,liveness,loudness,mode,speechiness,tempo,time_signature,valence,album_popularity,artist_popularity,track_releaseYear,track_releaseMonth,key_0,key_1,key_10,key_11,key_2,key_3,key_4,key_5,key_6,key_7,key_8,key_9,pop,pop rap,rap,post-teen pop,dance pop,pop r&b,emo rap,miami hip hop,canadian pop,hip hop,broadway,queens hip hop,hip pop,uk pop,electropop,show tunes,edm,hollywood,tropical house,pop dance,alt z,scandipop,pittsburgh rap,hawaiian hip hop,swedish electropop,swedish pop,southern hip hop,trap,atl hip hop,viral pop,melodic rap,pop rock,chill r&b,dirty south rap,indie pop rap,indie poptimism,conscious hip hop,detroit hip hop,electro,futuristic swag,gangster rap,heartland rock,la pop,mellow gold,mississippi hip hop,modern rock,neo mellow,north carolina hip hop,oakland hip hop,complextro,classic rock,canadian contemporary r&b,brostep,bedroom soul,otacore,pop punk,modern alternative rock,soft rock,uk funky,uk dance,stomp and holler,singer-songwriter,san diego rap,rock,album rock,post-grunge,viral rap
49,4E266ZCI3QYoIA30QU7N3y,Hold On,194693,29,spotify:track:4E266ZCI3QYoIA30QU7N3y,We Three,5oYuKMBiaAc0W8Gt7FVIjb,7gqtuSnfc3FLkeIfX0xYdS,We Three,0.152,0.811,0.568,0.0,0.221,-6.193,1,0.0418,99.973,4,0.904,49,56,2018,12,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,1Gqfs4JkerbpDyS0mCzzs9,Heaven's Not Too Far,242746,57,spotify:track:1Gqfs4JkerbpDyS0mCzzs9,We Three,5oYuKMBiaAc0W8Gt7FVIjb,7gqtuSnfc3FLkeIfX0xYdS,We Three,0.399,0.468,0.415,0.0,0.0978,-6.583,1,0.0304,116.724,4,0.146,49,56,2018,12,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,4rt2fd1osPzAPHUibsD7IS,So They Say,201680,35,spotify:track:4rt2fd1osPzAPHUibsD7IS,We Three,5oYuKMBiaAc0W8Gt7FVIjb,7gqtuSnfc3FLkeIfX0xYdS,We Three,0.128,0.616,0.579,0.0,0.117,-5.712,1,0.0303,108.999,4,0.174,49,56,2018,12,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,7I1nUHBoEhbcZgCLIwF6sp,Makeup,194200,28,spotify:track:7I1nUHBoEhbcZgCLIwF6sp,We Three,5oYuKMBiaAc0W8Gt7FVIjb,7gqtuSnfc3FLkeIfX0xYdS,We Three,0.306,0.609,0.822,0.0,0.0701,-4.105,0,0.0333,151.878,4,0.472,49,56,2018,12,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,5z7m9WSRb37jos3noVxWwo,Fall for You,268346,34,spotify:track:5z7m9WSRb37jos3noVxWwo,We Three,5oYuKMBiaAc0W8Gt7FVIjb,7gqtuSnfc3FLkeIfX0xYdS,We Three,0.237,0.546,0.418,0.0,0.0915,-6.604,1,0.029,161.784,3,0.368,49,56,2018,12,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,4LDMGAMAmFiRVPBSqlzEU6,Running,199333,25,spotify:track:4LDMGAMAmFiRVPBSqlzEU6,We Three,5oYuKMBiaAc0W8Gt7FVIjb,7gqtuSnfc3FLkeIfX0xYdS,We Three,0.0937,0.68,0.441,0.0,0.0849,-6.067,0,0.032,121.977,4,0.564,49,56,2018,12,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,3ZaTvLqous2CMAMkgyKa6h,Sweater Weather,265053,34,spotify:track:3ZaTvLqous2CMAMkgyKa6h,We Three,5oYuKMBiaAc0W8Gt7FVIjb,7gqtuSnfc3FLkeIfX0xYdS,We Three,0.526,0.556,0.648,0.0,0.0975,-4.531,1,0.0394,154.085,3,0.454,49,56,2018,12,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,6ZDBYUbChxuRDGy1uSGhHp,Testify,235280,27,spotify:track:6ZDBYUbChxuRDGy1uSGhHp,We Three,5oYuKMBiaAc0W8Gt7FVIjb,7gqtuSnfc3FLkeIfX0xYdS,We Three,0.107,0.742,0.864,0.0,0.0953,-4.874,1,0.0491,131.891,4,0.438,49,56,2018,12,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,16qULeJ74mlu2qVdPU0L88,Paradise,179880,28,spotify:track:16qULeJ74mlu2qVdPU0L88,We Three,5oYuKMBiaAc0W8Gt7FVIjb,7gqtuSnfc3FLkeIfX0xYdS,We Three,0.55,0.616,0.486,0.0,0.111,-6.925,1,0.0271,91.991,4,0.439,49,56,2018,12,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,2X1dqmkitrYEBZ9YqB5QfM,Fairytale,215066,28,spotify:track:2X1dqmkitrYEBZ9YqB5QfM,We Three,5oYuKMBiaAc0W8Gt7FVIjb,7gqtuSnfc3FLkeIfX0xYdS,We Three,0.123,0.439,0.327,0.0,0.116,-9.939,1,0.028,80.02,5,0.066,49,56,2018,12,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,7M1E7bsDFQ7loZ45jvohC8,Heaven's Not Too Far - Radio Version,217240,32,spotify:track:7M1E7bsDFQ7loZ45jvohC8,We Three,5oYuKMBiaAc0W8Gt7FVIjb,7gqtuSnfc3FLkeIfX0xYdS,We Three,0.346,0.501,0.467,0.0,0.186,-6.114,1,0.0295,116.565,4,0.143,49,56,2018,12,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,6pGuOWYOFDcSgmVvFWRWSv,The Flute Song,147600,60,spotify:track:6pGuOWYOFDcSgmVvFWRWSv,Russ,1z7b1Pr1rSlvWRzsW3HOrS,48Kac3ieDtt9OSp9Fm4g9e,ZOO,0.212,0.789,0.524,0.0,0.221,-7.942,0,0.273,138.064,4,0.343,63,76,2018,09,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,4dLLeoa1HtrK6BqBVzEdqH,Outlaw,222413,42,spotify:track:4dLLeoa1HtrK6BqBVzEdqH,Russ,1z7b1Pr1rSlvWRzsW3HOrS,48Kac3ieDtt9OSp9Fm4g9e,ZOO,0.157,0.621,0.854,0.0,0.0458,-3.697,1,0.32,81.986,4,0.591,63,76,2018,09,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,1Y1UKiNNqMpSc1HojIjJvB,Kill Them All,267133,42,spotify:track:1Y1UKiNNqMpSc1HojIjJvB,Russ,1z7b1Pr1rSlvWRzsW3HOrS,48Kac3ieDtt9OSp9Fm4g9e,ZOO,0.0716,0.802,0.791,8.08e-06,0.0651,-4.037,0,0.239,168.059,4,0.772,63,76,2018,09,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,4ve2uzqdwnHr20G5YgMMqr,Missin You Crazy,226693,69,spotify:track:4ve2uzqdwnHr20G5YgMMqr,Russ,1z7b1Pr1rSlvWRzsW3HOrS,48Kac3ieDtt9OSp9Fm4g9e,ZOO,0.0991,0.716,0.729,0.0,0.0842,-6.313,1,0.117,131.975,4,0.276,63,76,2018,09,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,4Oi9e9Ajh72JUhQqI87kGc,Voicemail,189133,54,spotify:track:4Oi9e9Ajh72JUhQqI87kGc,Russ,1z7b1Pr1rSlvWRzsW3HOrS,48Kac3ieDtt9OSp9Fm4g9e,ZOO,0.0198,0.801,0.705,0.0,0.2,-1.756,0,0.206,86.984,4,0.358,63,76,2018,09,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,3hWScIEUaZGBKTnVYdNwrW,Parkstone Drive,205720,44,spotify:track:3hWScIEUaZGBKTnVYdNwrW,Russ,1z7b1Pr1rSlvWRzsW3HOrS,48Kac3ieDtt9OSp9Fm4g9e,ZOO,0.0348,0.857,0.616,4.37e-06,0.0709,-3.287,0,0.206,94.032,4,0.152,63,76,2018,09,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,6EgWb0x0RkCcSpgud1FuQV,Begging You,252266,54,spotify:track:6EgWb0x0RkCcSpgud1FuQV,Russ,1z7b1Pr1rSlvWRzsW3HOrS,48Kac3ieDtt9OSp9Fm4g9e,ZOO,0.282,0.847,0.55,0.000266,0.113,-9.285,1,0.3,88.017,4,0.529,63,76,2018,09,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,6hp5Ytt1DmRaviuXkSTO7L,Serious,188946,45,spotify:track:6hp5Ytt1DmRaviuXkSTO7L,Russ,1z7b1Pr1rSlvWRzsW3HOrS,48Kac3ieDtt9OSp9Fm4g9e,ZOO,0.132,0.69,0.635,0.0,0.362,-7.624,1,0.34,144.065,4,0.569,63,76,2018,09,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,0XVEnrHgsQSOtCY8s0QRql,Keep My Wits,238226,36,spotify:track:0XVEnrHgsQSOtCY8s0QRql,Russ,1z7b1Pr1rSlvWRzsW3HOrS,48Kac3ieDtt9OSp9Fm4g9e,ZOO,0.000174,0.723,0.822,0.0,0.135,-6.88,1,0.234,180.013,4,0.456,63,76,2018,09,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,0zycJ5wiUlx2aP3MySQv0S,Our Time,170293,47,spotify:track:0zycJ5wiUlx2aP3MySQv0S,Russ,1z7b1Pr1rSlvWRzsW3HOrS,48Kac3ieDtt9OSp9Fm4g9e,ZOO,0.0746,0.758,0.675,1.32e-06,0.167,-6.49,0,0.0845,148.093,4,0.491,63,76,2018,09,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,3rDuYJzkBZw9jbbrRatwWu,From a Distance,175320,44,spotify:track:3rDuYJzkBZw9jbbrRatwWu,Russ,1z7b1Pr1rSlvWRzsW3HOrS,48Kac3ieDtt9OSp9Fm4g9e,ZOO,0.766,0.733,0.233,3.17e-05,0.11,-8.733,1,0.0482,94.023,4,0.441,63,76,2018,09,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,5U1OcBfP61WcT2yTpXKx72,Last Forever (feat. Rick Ross & Snoop Dogg),235853,43,spotify:track:5U1OcBfP61WcT2yTpXKx72,Russ,1z7b1Pr1rSlvWRzsW3HOrS,48Kac3ieDtt9OSp9Fm4g9e,ZOO,0.0875,0.581,0.895,0.0,0.111,-4.129,1,0.362,173.89,4,0.513,63,76,2018,09,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,2jPQGsL5ZuIp9NTlvZ4TKD,Keep It Pushin (feat. Mahalia),300280,44,spotify:track:2jPQGsL5ZuIp9NTlvZ4TKD,Russ,1z7b1Pr1rSlvWRzsW3HOrS,48Kac3ieDtt9OSp9Fm4g9e,ZOO,0.475,0.641,0.231,1.38e-06,0.113,-14.617,0,0.35,102.853,4,0.488,63,76,2018,09,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,1EVRS5M4KwxbcyI69Es5N7,Fuck That,244733,40,spotify:track:1EVRS5M4KwxbcyI69Es5N7,Russ,1z7b1Pr1rSlvWRzsW3HOrS,48Kac3ieDtt9OSp9Fm4g9e,ZOO,0.0107,0.693,0.649,1.88e-05,0.15,-5.158,0,0.387,183.917,4,0.325,63,76,2018,09,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,01z2fBGB8Hl3Jd3zXe4IXR,Come Back to Earth,161840,74,spotify:track:01z2fBGB8Hl3Jd3zXe4IXR,Mac Miller,4LLpKhyESsyAXpc4laK94U,5wtE5aLX5r7jOosmPhJhhk,Swimming,0.89,0.272,0.238,0.00925,0.275,-12.148,0,0.0349,83.507,4,0.119,78,83,2018,08,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,0Xcy81PsJCOO6mhLZaQyQ4,Perfecto,215413,62,spotify:track:0Xcy81PsJCOO6mhLZaQyQ4,Mac Miller,4LLpKhyESsyAXpc4laK94U,5wtE5aLX5r7jOosmPhJhhk,Swimming,0.748,0.599,0.317,0.0,0.111,-11.212,1,0.174,148.09,4,0.203,78,83,2018,08,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,16umSNZfofRpDqTvf8DIAo,Wings,250120,66,spotify:track:16umSNZfofRpDqTvf8DIAo,Mac Miller,4LLpKhyESsyAXpc4laK94U,5wtE5aLX5r7jOosmPhJhhk,Swimming,0.818,0.656,0.33,0.00386,0.107,-8.771,1,0.162,119.057,4,0.349,78,83,2018,08,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
